gene,stage_plot,average_expression,percent_expressing,term_group,go_id,also_in_other_term
Trip4,Tuft,0.21610066836879,30.6666666666667,Estrogen_receptor_signaling,GO:0030520,FALSE
Trp63,cTEC,1.04311666125813,75.6302521008403,Estrogen_receptor_signaling,GO:0030520,FALSE
Trp63,Ccl21a-high,0.654290597186239,62.1052631578947,Estrogen_receptor_signaling,GO:0030520,FALSE
Trp63,TAC-TEC,0.155942109142753,27.7511961722488,Estrogen_receptor_signaling,GO:0030520,FALSE
Trp63,Aire-positive,0.0789180329091525,13.6087484811665,Estrogen_receptor_signaling,GO:0030520,FALSE
Trp63,Late-Aire,0.219802834472913,27.56052141527,Estrogen_receptor_signaling,GO:0030520,FALSE
Trp63,Tuft,0.0375984261600134,5.33333333333333,Estrogen_receptor_signaling,GO:0030520,FALSE
Uba5,cTEC,0.295748547466522,33.1932773109244,Estrogen_receptor_signaling,GO:0030520,FALSE
Uba5,Ccl21a-high,0.254066984839139,36.4912280701754,Estrogen_receptor_signaling,GO:0030520,FALSE
Uba5,TAC-TEC,0.205343962368966,40.4306220095694,Estrogen_receptor_signaling,GO:0030520,FALSE
Uba5,Aire-positive,0.193327831198726,32.3207776427704,Estrogen_receptor_signaling,GO:0030520,FALSE
Uba5,Late-Aire,0.158718218754245,24.0223463687151,Estrogen_receptor_signaling,GO:0030520,FALSE
Uba5,Tuft,0.182511384270596,24,Estrogen_receptor_signaling,GO:0030520,FALSE
Ube3a,cTEC,0.532814242633819,50.8403361344538,Androgen_receptor_signaling,GO:0030521,FALSE
Ube3a,Ccl21a-high,0.438690514414226,52.9824561403509,Androgen_receptor_signaling,GO:0030521,FALSE
Ube3a,TAC-TEC,0.504399010896738,71.5311004784689,Androgen_receptor_signaling,GO:0030521,FALSE
Ube3a,Aire-positive,0.46095927287853,61.3608748481166,Androgen_receptor_signaling,GO:0030521,FALSE
Ube3a,Late-Aire,0.403066755201787,50.4655493482309,Androgen_receptor_signaling,GO:0030521,FALSE
Ube3a,Tuft,0.462416463046601,53.3333333333333,Androgen_receptor_signaling,GO:0030521,FALSE
Ufl1,cTEC,0.151100348352838,17.2268907563025,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufl1,Ccl21a-high,0.140372274928397,22.1052631578947,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufl1,TAC-TEC,0.149218172709559,31.3397129186603,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufl1,Aire-positive,0.10909858610182,20.2916160388821,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufl1,Late-Aire,0.151619114894673,22.5325884543762,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufl1,Tuft,0.164772983010598,22.6666666666667,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufm1,cTEC,0.316748680619025,35.2941176470588,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufm1,Ccl21a-high,0.358276978103503,47.3684210526316,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufm1,TAC-TEC,0.528313137502447,73.444976076555,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufm1,Aire-positive,0.540329578081357,65.4921020656136,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufm1,Late-Aire,0.578633338287257,62.756052141527,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufm1,Tuft,0.813603016718219,68,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufsp2,cTEC,0.18067224661487,21.4285714285714,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufsp2,Ccl21a-high,0.184005215729675,28.0701754385965,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufsp2,TAC-TEC,0.25781924207235,49.5215311004785,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufsp2,Aire-positive,0.211670927342719,34.8724179829891,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufsp2,Late-Aire,0.155896468772488,23.8361266294227,Estrogen_receptor_signaling,GO:0030520,FALSE
Ufsp2,Tuft,0.222426620960534,28,Estrogen_receptor_signaling,GO:0030520,FALSE
Usp26,cTEC,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Usp26,Ccl21a-high,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Usp26,TAC-TEC,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Usp26,Aire-positive,0.00204511592659307,0.364520048602673,Androgen_receptor_signaling,GO:0030521,FALSE
Usp26,Late-Aire,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Usp26,Tuft,0,0,Androgen_receptor_signaling,GO:0030521,FALSE
Vps11,cTEC,0.156462759874546,18.0672268907563,Estrogen_receptor_signaling,GO:0030520,FALSE
Vps11,Ccl21a-high,0.110026651873516,16.8421052631579,Estrogen_receptor_signaling,GO:0030520,FALSE
Vps11,TAC-TEC,0.0600730801088466,15.5502392344498,Estrogen_receptor_signaling,GO:0030520,FALSE
Vps11,Aire-positive,0.0845475982519912,14.7023086269745,Estrogen_receptor_signaling,GO:0030520,FALSE
Vps11,Late-Aire,0.122908645029888,18.8081936685289,Estrogen_receptor_signaling,GO:0030520,FALSE
Vps11,Tuft,0.115221768944947,18.6666666666667,Estrogen_receptor_signaling,GO:0030520,FALSE
Vps18,cTEC,0.0433288551525968,5.46218487394958,Estrogen_receptor_signaling,GO:0030520,FALSE
Vps18,Ccl21a-high,0.0494468387440241,8.42105263157895,Estrogen_receptor_signaling,GO:0030520,FALSE
Vps18,TAC-TEC,0.0298969326208388,7.17703349282297,Estrogen_receptor_signaling,GO:0030520,FALSE
Vps18,Aire-positive,0.0472254563334572,9.11300121506683,Estrogen_receptor_signaling,GO:0030520,FALSE
Vps18,Late-Aire,0.0788983320631472,10.9869646182495,Estrogen_receptor_signaling,GO:0030520,FALSE
Vps18,Tuft,0.0672390240238559,8,Estrogen_receptor_signaling,GO:0030520,FALSE
Wbp2,cTEC,0.376637604650572,40.7563025210084,Estrogen_receptor_signaling,GO:0030520,FALSE
Wbp2,Ccl21a-high,0.327862807959087,45.2631578947368,Estrogen_receptor_signaling,GO:0030520,FALSE
Wbp2,TAC-TEC,0.449565924058088,68.1818181818182,Estrogen_receptor_signaling,GO:0030520,FALSE
Wbp2,Aire-positive,0.457344190491685,59.9027946537059,Estrogen_receptor_signaling,GO:0030520,FALSE
Wbp2,Late-Aire,0.621397378120975,65.3631284916201,Estrogen_receptor_signaling,GO:0030520,FALSE
Wbp2,Tuft,0.891536504644136,78.6666666666667,Estrogen_receptor_signaling,GO:0030520,FALSE
Zbtb7a,cTEC,0.53362854981292,50.8403361344538,Androgen_receptor_signaling,GO:0030521,FALSE
Zbtb7a,Ccl21a-high,0.509136378898604,54.7368421052632,Androgen_receptor_signaling,GO:0030521,FALSE
Zbtb7a,TAC-TEC,0.483720071701003,67.9425837320574,Androgen_receptor_signaling,GO:0030521,FALSE
Zbtb7a,Aire-positive,0.426931545811368,54.4349939246659,Androgen_receptor_signaling,GO:0030521,FALSE
Zbtb7a,Late-Aire,0.758775426092265,72.0670391061452,Androgen_receptor_signaling,GO:0030521,FALSE
Zbtb7a,Tuft,0.968976699487919,80,Androgen_receptor_signaling,GO:0030521,FALSE
Zdhhc7,cTEC,0.0877878100338919,11.3445378151261,Androgen_receptor_signaling,GO:0030521,FALSE
Zdhhc7,Ccl21a-high,0.1037382132766,17.5438596491228,Androgen_receptor_signaling,GO:0030521,FALSE
Zdhhc7,TAC-TEC,0.131797816793676,29.6650717703349,Androgen_receptor_signaling,GO:0030521,FALSE
Zdhhc7,Aire-positive,0.108971117684307,21.6281895504253,Androgen_receptor_signaling,GO:0030521,FALSE
Zdhhc7,Late-Aire,0.126771954140549,20.8566108007449,Androgen_receptor_signaling,GO:0030521,FALSE
Zdhhc7,Tuft,0.0837855987947211,12,Androgen_receptor_signaling,GO:0030521,FALSE
Zmiz1,cTEC,0.268016345971207,28.9915966386555,Androgen_receptor_signaling,GO:0030521,FALSE
Zmiz1,Ccl21a-high,0.176805710067871,27.0175438596491,Androgen_receptor_signaling,GO:0030521,FALSE
Zmiz1,TAC-TEC,0.0783862528197784,16.9856459330144,Androgen_receptor_signaling,GO:0030521,FALSE
Zmiz1,Aire-positive,0.106223143138059,17.0109356014581,Androgen_receptor_signaling,GO:0030521,FALSE
Zmiz1,Late-Aire,0.314846017693217,39.1061452513966,Androgen_receptor_signaling,GO:0030521,FALSE
Zmiz1,Tuft,0.36781876349071,46.6666666666667,Androgen_receptor_signaling,GO:0030521,FALSE
